"source_id","audio_relpath","transcript","source_reference","usage_rights","speaker","scene","notes"
"tohsakarin_a0c0af6a83c5addd","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_144.ogg","…是<color=#dbc291ff>我自己</color>。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_144.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_31dc95736229390c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_145.ogg","（真想不到，居然会来到一个完全和魔术毫无瓜葛的世界……）","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_145.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_f455435b4d44b823","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_146.ogg","种荒诞的展开，简直像是在嘲笑我一样——所谓「完美」的应对方案，在这种彻底否定魔术的世界里，根本就是个伪","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_146.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_46bc916255619bda","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_147.ogg","你到底想要什么？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_147.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_efc51f499fdf3229","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_148.ogg","神秘哪有那么好当","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_148.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.875; review_required=true"
"tohsakarin_9a1a05531eb12de8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_149.ogg","呃等等","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_149.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.800; review_required=true"
"tohsakarin_fca180b6cf272992","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_150.ogg","<color=#dbc291ff>这么说…之前在天台上袭击我的人，不是金闪闪，而是你…？</color>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_150.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7e95f2ae8bf6b2db","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_151.ogg","三对一。我不是从者，对魔术战也颇有心得。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_151.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_0131a4c87c8cb064","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_152.ogg","休战，还是鱼死网破？你来选。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_152.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_8324dec0395a26f5","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_153.ogg","啊我也很意外了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_153.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.769; review_required=true"
"tohsakarin_ad9e10d7b30f5806","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_154.ogg","总之，先盘点下现状吧。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_154.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_2f5b72cf6faf83ef","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_155.ogg","第一，侦探先生推理出了真凶不是火花，而是她背后的伊什塔尔，这才假意叛变，试图策反她。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_155.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.946; review_required=true"
"tohsakarin_c4d024e9fb48bd28","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_156.ogg","第二，为了胜利，火花想要借刀背刺女神，这才同意和他见面。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_156.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.958; review_required=true"
"tohsakarin_1de23ee07f5b9e69","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_157.ogg","第三，貌合神离的两人一拍即合，假借会面设下圈套，引诱女神出面……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_157.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_7172b0f931f92b1a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_158.ogg","可惜这两个大笨蛋都把我当成了女神从来没想过世界上还有另一个我嗯虽然我也没想到就是了","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_158.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_1f0b62f229dc4863","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_159.ogg","一起可可爱爱！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_159.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=contains; confidence=0.900; review_required=false"
"tohsakarin_6e4a074caa9e9103","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_160.ogg","圣杯已经不再是许愿机了…她要这个做什么？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_160.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.944; review_required=true"
"tohsakarin_156ed55626baca3a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_161.ogg","<color=#dbc291ff>你是说…她想挣脱愿力束缚，为自己打造真正的神躯？</color>","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_161.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.905; review_required=true"
"tohsakarin_6f73f35e55208f3d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_162.ogg","到了这份上…只能正面应战了啊。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_162.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.923; review_required=true"
"tohsakarin_03f5d9673667446c","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_163.ogg","啊真没想到会这样卷入漩涡中心阿成还站在对面","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_163.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_321ea76e29886417","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_164.ogg","也是让我碰上这种戏码了…命运也太讽刺了吧。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_164.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_b06145766ce8390e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_165.ogg","…不一样。或者说，有本质区别。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_165.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.957; review_required=true"
"tohsakarin_36ae937fd6ed8b31","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_166.ogg","当局者迷旁观者清，但只有亲身体会过两种立场的人，才能明白其中真正复杂的问题。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_166.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e837eb0647097dd5","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_169_f.ogg","谢谢你","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_169_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_2ea83d41b6894e7a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_169_m.ogg","谢谢你","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_169_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_9865e35597384207","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_170_f.ogg","原来你也会偶尔说这种深刻的话","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_170_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.815; review_required=true"
"tohsakarin_76ef452be6d67538","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_170_m.ogg","原来你也会偶尔说这种深刻的话","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_170_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.815; review_required=true"
"tohsakarin_73660f4e414ab7ed","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_171.ogg","会的有关我和阿泉是一个现实和理想的故事","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_171.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.780; review_required=true"
"tohsakarin_457371474e57786a","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_172.ogg","啊…啊……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_172.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_c6faa33f0ac9c273","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_173.ogg","各位，打起精神吧。接下来我们恐怕有得忙了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_173.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.944; review_required=true"
"tohsakarin_b8e495780679b5a0","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_174.ogg","以原本家的荣誉启示我会全力以赴让事件以最圆满的方式落下帷幕","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_174.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.862; review_required=true"
"tohsakarin_634cef70fba6a321","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_175.ogg","我会战胜她。战胜女神。战胜更完美的自己。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_175.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.941; review_required=true"
"tohsakarin_0911e168cd136a7e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_176.ogg","…头脑清晰了许多。我能感觉到，我和土地的连结得更紧密了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_176.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.917; review_required=true"
"tohsakarin_6224035f51265807","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_177.ogg","现在的我…或许能将过去的记忆，化作前进的力量。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_177.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_a5b9e5155a954e74","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_178.ogg","奖——毕竟，如果不把旅途中每一次迷茫和后悔充分转换成前进的{RUBY_B#魔术宝石}基石{RUBY_E#}，可是很","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_178.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.939; review_required=true"
"tohsakarin_ff021f0bded5f4c5","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_179.ogg","事关重大…要好好梳理头绪才行。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_179.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_3421cfac0e27495e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_180_f.ogg","首先，最让人惊掉下巴的是，我和{NICKNAME}居然是被圣杯战争早早排除在外的倒霉蛋……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_180_f.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.984; review_required=true"
"tohsakarin_459e2d73155b0619","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_180_m.ogg","首先，最让人惊掉下巴的是，我和{NICKNAME}居然是被圣杯战争早早排除在外的倒霉蛋……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_180_m.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.984; review_required=true"
"tohsakarin_21cc88ebb3c9dfe4","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_181.ogg","而真正的阿切尔主从竟然是女神附身的另一个我","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_181.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.800; review_required=true"
"tohsakarin_9f30d6d1c333e25b","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_182.ogg","一场大祸乱后我们回收了火花的微臣之书这也意味着他并非霞蝶小姐的真正御主","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_182.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.730; review_required=true"
"tohsakarin_1d3c64da06645912","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_183.ogg","一切都要拜侦探先生所赐：原来，他也是从者之一，对标英雄王吉尔伽美什…想到这家伙也被排除在外，心里多少平","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_183.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.948; review_required=true"
"tohsakarin_3e7d2303b698cde9","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_184.ogg","现在，从犯已经拿下…接下来，我们就该专心对付真凶，女神伊什塔尔了。","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_184.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_e56b090d3285eca8","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_185.ogg","就是这里。希望他们还没走远……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_185.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_4ff656f2a6ecb36f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_186.ogg","嗯你谁","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_186.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.857; review_required=true"
"tohsakarin_ce38f4faea4c8786","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_187.ogg","欸，圆桌骑士？他也是从者？","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_187.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.900; review_required=true"
"tohsakarin_ef78b3249a7f489d","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_188.ogg","重逢？可我们从来没见过啊……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_188.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=fuzzy; confidence=0.909; review_required=true"
"tohsakarin_8094992d78e2d4cc","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_189.ogg","呃怎怎么就开打了呀伊德利拉又是谁","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_189.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.839; review_required=true"
"tohsakarin_7d50b70ee9673c1f","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_191.ogg","这院里啊是一是塔尔","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_191.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_12c5a9297500e298","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_192.ogg","啊！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_192.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_9483032131a10019","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_193.ogg","行知先生他恐怕骗了你","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_193.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=none; confidence=0.000; review_required=true"
"tohsakarin_734344f7816e3f02","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_194.ogg","他想把整个二象乐园当成自己飞升的祭品我们必须阻止他","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_194.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.880; review_required=true"
"tohsakarin_cc8b36ee05ae6bcb","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_195.ogg","啊！","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_195.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_2315a906bad40354","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_196.ogg","嗯我就是远坂凛","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_196.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.857; review_required=true"
"tohsakarin_cdb462ffb02f2325","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_197.ogg","那应该也是我…","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_197.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=contains; confidence=0.900; review_required=true"
"tohsakarin_8306a55a2a6d435e","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_198.ogg","他只是想借刀杀人了你这不还是被他骗了吗","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_198.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=asr_fallback; match=fuzzy; confidence=0.821; review_required=true"
"tohsakarin_30d64753227f8767","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_199.ogg","这","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_199.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
"tohsakarin_b1535fa8e8dc6fa2","audio/raw/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_200.ogg","嗯……","StarRailVoice/TohsakaRin_CN/ogg/voice/chapterfate02/3/tohsakarin/chapterfate02_3_tohsakarin_200.ogg","local_research_only; game_asset; do_not_redistribute","TohsakaRin_CN","chapterfate02-3","transcript_source=game_text; match=exact; confidence=1.000; review_required=false"
