"clip_id","source_id","audio_relpath","transcript","duration_s","sample_rate","channels","peak_dbfs","noise_floor_dbfs","snr_db","silence_ratio","clipping_ratio","voiced_ratio","f0_min_hz","f0_median_hz","f0_max_hz","audio_sha256","review_status","reviewer","review_notes"
"tohsakarin_880e28bb259e98a6","tohsakarin_880e28bb259e98a6","audio/processed/tohsakarin_880e28bb259e98a6.wav","是第四次圣杯战争的亲历者。明明根本没什么天赋，明明祖父给了他「选择是否成为魔术师」的权力，他还是毅然","12.06","48000","1","-0.999854","-88.327591","73.548053","0.276746","0","0.468612","50","218.101547","319.319355","0ac4af68f916bd5f067cd80617ab282f7e5b84dec5473f497bb757410cdb128d","pending","","auto_flags=none"
"tohsakarin_88110b6753289db6","tohsakarin_88110b6753289db6","audio/processed/tohsakarin_88110b6753289db6.wav","海源士我们来了","2.23","48000","1","-2.496654","-73.71701","61.117069","0.219048","0","0.371429","328.676126","587.330551","763.873283","cefb86e7c308467fd95023c6b86883b4bfa0483bb4513edbe0185a410de56135","pending","","auto_flags=none"
"tohsakarin_886afe2a2fbaaeb3","tohsakarin_886afe2a2fbaaeb3","audio/processed/tohsakarin_886afe2a2fbaaeb3.wav","为什么呢？","0.674","48000","1","-1.492391","-73.859589","61.000063","0.203125","0","0.5625","179.211928","216.975617","411.720895","a1c10e88409228a32c43ffa2c63bc941c3939d215df598e609188fa2cee93ea6","pending","","auto_flags=too_short"
"tohsakarin_8881f90c99c8e733","tohsakarin_8881f90c99c8e733","audio/processed/tohsakarin_8881f90c99c8e733.wav","什么意思啊，事到如今还装不熟？","3.119813","48000","1","-1.478238","-67.761917","54.109028","0.153584","0","0.47099","185.531823","264.665965","549.581459","4454a0009f3fbb93510e8d7f834b0ad140e588b1913b165f74851e4e202aa4f2","pending","","auto_flags=none"
"tohsakarin_88e1bdad7525269d","tohsakarin_88e1bdad7525269d","audio/processed/tohsakarin_88e1bdad7525269d.wav","嗯？还有什么话想对我说吗？","2.383","48000","1","-1.000152","-84.479774","70.317019","0.325893","0.000009","0.433036","207.052985","282.842712","503.96842","a98c86eb927a7905b7add43af65be37d62befd1bac671081c583df0700603e27","pending","","auto_flags=none"
"tohsakarin_88ebbdbb17c0ab0d","tohsakarin_88ebbdbb17c0ab0d","audio/processed/tohsakarin_88ebbdbb17c0ab0d.wav","走了trablizer吉尔我们还是去做点更有用的事吧","4.026","48000","1","-1.000152","-61.56633","47.206944","0.198413","0.00001","0.465608","229.739671","352.266349","524.763242","533394e3d4672e3fac024774ed3312c09d8148d4f13083cc30ec2eae2174f2c5","pending","","auto_flags=none"
"tohsakarin_8ab4293f89c66658","tohsakarin_8ab4293f89c66658","audio/processed/tohsakarin_8ab4293f89c66658.wav","如果把匹诺康尼看作魔术阵地说不定会是caaster但考虑到真身不明的译文也可以是阿萨信","8.68","48000","1","-1.000152","-84.228882","69.3172","0.267813","0.000005","0.458231","173.107312","249.089924","402.317176","3b1ddb4648554676fa1b524654a93983a1b2d5adbd4ed8721cc74b6fcf9a7384","pending","","auto_flags=none"
"tohsakarin_8af01656cc4030b4","tohsakarin_8af01656cc4030b4","audio/processed/tohsakarin_8af01656cc4030b4.wav","哼哼，{NICKNAME}还真诚实。","2.202","48000","1","-1.000152","-240","226.556986","0.231884","0","0.468599","166.247579","229.739671","546.416103","48aa1678072a0dc09623bd7e8cea811dfa169f6b9ab47306df5b9dc4b6e2e509","pending","","auto_flags=none"
"tohsakarin_8c550fc947a27edc","tohsakarin_8c550fc947a27edc","audio/processed/tohsakarin_8c550fc947a27edc.wav","用你们的世界观理解相当于是所有命途的起点吧我们想要回到那里而你们的目标是抵达尽头","8.433","48000","1","-1.000152","-85.306549","71.179947","0.241466","0.00002","0.53603","160.584576","282.842712","481.210014","49e94243f12d67271dd4011357ff680cc5d406ae100ec05e6eafe308fe45c29f","pending","","auto_flags=none"
"tohsakarin_8c7642fd8bc53d39","tohsakarin_8c7642fd8bc53d39","audio/processed/tohsakarin_8c7642fd8bc53d39.wav","命途、星神…假如我出生在这片银河，会受到哪位神明瞥视呢？","7.888","48000","1","-0.999854","-93.2528","78.295922","0.321622","0.000003","0.444595","160.584576","239.219224","1002.131551","82de01872f255997b961ab09d4baf8e482486eedb5ec60bd82ee5045093e2b0f","pending","","auto_flags=none"
"tohsakarin_8d7efbdaf2247cfe","tohsakarin_8d7efbdaf2247cfe","audio/processed/tohsakarin_8d7efbdaf2247cfe.wav","很遗憾，我也是其中之一。","2.589146","48000","1","-1.018314","-57.392902","43.563589","0.36214","0","0.432099","177.153504","216.845374","340.266864","455fadb3cc8ef49e1422db1cdc363e871d0215af41aa0871ba9e0d3998d33935","pending","","auto_flags=excess_silence"
"tohsakarin_8e09077007f0d838","tohsakarin_8e09077007f0d838","audio/processed/tohsakarin_8e09077007f0d838.wav","你就是我的从者吗？","2.456","48000","1","-0.999854","-93.344818","79.228569","0.316017","0","0.484848","187.687599","216.220905","340.266864","26d81651ed12ecb202301ef1adb7ac567e8ce1999243495b2c79d3150a065ffc","pending","","auto_flags=none"
"tohsakarin_8e3ed8a9619c59be","tohsakarin_8e3ed8a9619c59be","audio/processed/tohsakarin_8e3ed8a9619c59be.wav","既要做人人向往的优等生又得捍卫魔术的底线不能与同学甚至所有普通人深交这在旁人看来或许压抑苦涩但对我来说其实没什么大不了的","14.647","48000","1","-0.999854","-92.700928","77.208694","0.311499","0.000011","0.412664","123.827636","227.100886","364.688995","eb13f48aac8d090ee1915aa3951c24464e60547fb9f35e5b3dfd95ffd66b471a","pending","","auto_flags=none"
"tohsakarin_8fab151248cbd9b8","tohsakarin_8fab151248cbd9b8","audio/processed/tohsakarin_8fab151248cbd9b8.wav","cber太好了总算有个能正常沟通的从者了","5.286187","48000","1","-1.000152","-72.496292","57.655474","0.274194","0.000035","0.441532","50","271.634489","565.685425","d6ab45fe3a4ee4c19a32b623a43f4f34de857dd2a97451ec2deea79897704014","pending","","auto_flags=none"
"tohsakarin_90c2556c3e61c3fa","tohsakarin_90c2556c3e61c3fa","audio/processed/tohsakarin_90c2556c3e61c3fa.wav","「库兰的猛犬」怎么会在这里？而且，你居然认得我，难道……","6.116","48000","1","-0.999854","-99.283112","84.858876","0.425087","0.000003","0.390244","152.449702","264.674796","454.201772","6d00a617b42bf15bc8bbf55aa43cfb7aa4907e47dc507f35d37a9b749211c516","pending","","auto_flags=excess_silence"
"tohsakarin_90f05564e02d1530","tohsakarin_90f05564e02d1530","audio/processed/tohsakarin_90f05564e02d1530.wav","啊是股压迫感","2.237","48000","1","-1.000152","-240","225.23941","0.37619","0.000009","0.157143","962.420029","996.359698","1037.471644","4a60e5a1cf5b64596b9fff31c4bfff87fdd7a39d4707b7b7984fcf44d083f091","pending","","auto_flags=excess_silence"
"tohsakarin_916f4723519ff891","tohsakarin_916f4723519ff891","audio/processed/tohsakarin_916f4723519ff891.wav","武双修的学者可是珍稀生物，更别提两者都能磨炼到极致了。回头有机会，还得向他好好讨教一番哪。","8.759","48000","1","-1.000152","-99.149651","85.053833","0.206813","0.000033","0.557178","143.064593","270.069989","475.682846","724023c25cf871000bd5111a15cc97bc64ae0970354921823e647307efee07a2","pending","","auto_flags=none"
"tohsakarin_91d0ffd3890297ce","tohsakarin_91d0ffd3890297ce","audio/processed/tohsakarin_91d0ffd3890297ce.wav","行、行吧……","1.438","48000","1","-2.745039","-85.001518","71.267757","0.407407","0","0.148148","232.409117","248.372598","270.069989","daa614478a824fd2f420888310347a0839712c203e8ce4c64e7478b882a25ab7","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_91dbb505a2238563","tohsakarin_91dbb505a2238563","audio/processed/tohsakarin_91dbb505a2238563.wav","就像你下冥界的神话：就算财宝首饰被剥个精光，那再一件一件亲手夺回来，不就是了？","7.483","48000","1","-1.000152","-72.42997","58.396808","0.260684","0.000081","0.609687","50","256.388816","472.943114","32c939202f88873cacc59383a494a73ddb306bf916bd350f14a6007cf8168007","pending","","auto_flags=none"
"tohsakarin_92581f1aa189f5c6","tohsakarin_92581f1aa189f5c6","audio/processed/tohsakarin_92581f1aa189f5c6.wav","我特别感兴趣——你要好好保管，等我回来再一起玩哦？不准偷跑！","5.689979","48000","1","-1.000152","-92.102936","79.021323","0.26779","0.000004","0.44382","131.19081","225.792881","418.917649","015a76143009b237abcc79c303e1e44e7fe94e116019b02e1576924a2ff02e13","pending","","auto_flags=none"
"tohsakarin_926ae9a3c081845f","tohsakarin_926ae9a3c081845f","audio/processed/tohsakarin_926ae9a3c081845f.wav","那肯定就是他的财宝我们被他耍的团团转啊","3.947","48000","1","-0.999854","-92.937881","78.957913","0.266846","0","0.447439","50","246.950317","467.510899","45cda49b34d1784a860831ab3b85465ec084b437eafaf37921e6f88472f5cbac","pending","","auto_flags=none"
"tohsakarin_926d8484c91808ce","tohsakarin_926d8484c91808ce","audio/processed/tohsakarin_926d8484c91808ce.wav","虽然一直不知道这种玩具有什么好玩的，但现在看到了实物，还被愿力赋予了灵魂……","6.943","48000","1","-1.000152","-80.560211","66.312887","0.215054","0","0.569892","156.013045","256.388816","397.69617","b529612bebd7533b97be0f76150ba9bf63e7c2244284a08cf70135ce48b7801f","pending","","auto_flags=none"
"tohsakarin_929ed8f3eaf132c2","tohsakarin_929ed8f3eaf132c2","audio/processed/tohsakarin_929ed8f3eaf132c2.wav","小菜一碟像开机关机接电话挂电话语音输入什么的我一学就会而且你知道吗不需要同时用到鼠标键盘的游戏现在我也可以轻松通关了哟","12.648","48000","1","-1.000152","-76.856995","63.568037","0.200675","0.000007","0.561551","159.659677","330.580127","956.876897","a62b96b6522429e11b65bc82034d757c60b4685e5dff855c7061c2c8c38376a2","pending","","auto_flags=none"
"tohsakarin_92cf1381b583c56a","tohsakarin_92cf1381b583c56a","audio/processed/tohsakarin_92cf1381b583c56a.wav","（有令咒…契约至少成立了。）","5.704","48000","1","-1.000152","-69.587585","50.605265","0.549533","0.000004","0.345794","183.400809","312.02609","1092.832205","9f96d1b4bdca1687ec20fea10e6ef6e658e389028ab6e38f1aebec017d1af505","pending","","auto_flags=excess_silence"
"tohsakarin_92faf3e53384a370","tohsakarin_92faf3e53384a370","audio/processed/tohsakarin_92faf3e53384a370.wav","…有财宝应该就够了！我是和平主义者！","2.84","48000","1","-1.000152","-69.201012","55.400493","0.164794","0","0.576779","188.774863","303.143313","456.832936","f84aba9417ab0f41b6c9a1ab0f058a27abc8b620c2252d86fe218b15ec053cdf","pending","","auto_flags=none"
"tohsakarin_9327a1a182156559","tohsakarin_9327a1a182156559","audio/processed/tohsakarin_9327a1a182156559.wav","哎抱歉主人公没想到会意外把你从开拓至旅途中卷入这种世界还得麻烦你为我停留七天之久","9.291","48000","1","-1.000152","-80.818352","67.125372","0.247706","0","0.469037","156.91682","225.792881","332.495158","e61fae07f272e0352f41d07b6ac76fd2a152c24a3ef8a6edea5c6bdf413f5693","pending","","auto_flags=none"
"tohsakarin_93977896739a1470","tohsakarin_93977896739a1470","audio/processed/tohsakarin_93977896739a1470.wav","啊没什么他们好像选好了在一起转转吧","5.032","48000","1","-1.000152","-89.134483","74.878003","0.364407","0.000021","0.29661","187.687599","301.397336","1025.555266","492f7be199a4f4edeb5d143a6fd0e8baaaf39144d423d2b0170e9b4dd16a8fda","pending","","auto_flags=excess_silence"
"tohsakarin_9410610dbfcf020b","tohsakarin_9410610dbfcf020b","audio/processed/tohsakarin_9410610dbfcf020b.wav","时光飞逝呀…转眼间，居然要出发前往下一站了。","4.883","48000","1","-1.588291","-82.443726","68.688432","0.248908","0","0.572052","50","246.228883","336.358566","d96ecf729af2a326e56b01723f2aff93ed6faf77e0b9faed752d3a7eab5ac90a","pending","","auto_flags=none"
"tohsakarin_94712123f65ec6ea","tohsakarin_94712123f65ec6ea","audio/processed/tohsakarin_94712123f65ec6ea.wav","他已经被抢走了吗","1.977833","48000","1","-1.000152","-72.052078","58.445679","0.290323","0","0.456989","167.210642","296.21951","409.349557","a5f098f23a59889b2fb6eb45860eb33bf54684a7cde5e9a479a7ed0c721da71b","pending","","auto_flags=too_short"
"tohsakarin_9483032131a10019","tohsakarin_9483032131a10019","audio/processed/tohsakarin_9483032131a10019.wav","行知先生他恐怕骗了你","2.598","48000","1","-1.000152","-95.739891","81.026587","0.336066","0","0.45082","154.221083","244.11385","393.128239","ce6380faef04e4b9e817421a3ebaf556b9e9c3c368d370c84fc9fdd3b60e0262","pending","","auto_flags=none"
"tohsakarin_94c9af43c2f066d9","tohsakarin_94c9af43c2f066d9","audio/processed/tohsakarin_94c9af43c2f066d9.wav","无论决战还是战前会议，都让我们以最完美的姿态全力以赴吧！","4.951062","48000","1","-0.999854","-79.604492","66.524921","0.180645","0.000038","0.597849","155.114476","241.998818","433.690748","f78203089bc7bc86ec1f9cbd1bfb8d435c784dfcd8dbbc84ebeba9d362201178","pending","","auto_flags=none"
"tohsakarin_953a8d1f6a516d65","tohsakarin_953a8d1f6a516d65","audio/processed/tohsakarin_953a8d1f6a516d65.wav","d但，多亏了你，还有大家，我才能找到这份<color=#dbc291ff>珍贵的宝藏</color>。","4.967","48000","1","-1.000152","-82.356766","67.380274","0.347639","0.000034","0.493562","50","224.49241","304.899405","09bc4244a10de6172aaf383f3066bb3193fa60e47df90f096741ecaabe94095f","pending","","auto_flags=none"
"tohsakarin_956fa5eee21c162b","tohsakarin_956fa5eee21c162b","audio/processed/tohsakarin_956fa5eee21c162b.wav","你这家伙居然没被阿彻逮住呢","2.781","48000","1","-1.000152","-82.014389","68.862553","0.206897","0","0.532567","152.449702","270.069989","438.729992","79b217d989332199b16a043a85c3443469f7bf5173ef0edaa5d2ae6b8247e1fd","pending","","auto_flags=none"
"tohsakarin_95aecbc24ffd1c0c","tohsakarin_95aecbc24ffd1c0c","audio/processed/tohsakarin_95aecbc24ffd1c0c.wav","嗯我明白了","2.3","48000","1","-0.999854","-93.014305","71.176682","0.532407","0.000045","0.351852","164.338063","207.056439","388.612776","f5e08097ace96eb50342e65a276b123c8d6f696edf383e146d8631f60e54a199","pending","","auto_flags=excess_silence"
"tohsakarin_95f0ddbd175c4717","tohsakarin_95f0ddbd175c4717","audio/processed/tohsakarin_95f0ddbd175c4717.wav","还有，猛虎战士明明是条蛇吧…？！","2.694","48000","1","-1.000152","-62.328037","49.228236","0.189723","0.000023","0.679842","243.400703","400","672.717132","59975220ecb814679b26f2069d5ec0d2c3812e4d12aec7ed52166b8fd4f4a4e7","pending","","auto_flags=none"
"tohsakarin_96b90609e926a6db","tohsakarin_96b90609e926a6db","audio/processed/tohsakarin_96b90609e926a6db.wav","阿赖耶华","2.19","48000","1","-6.745005","-52.945385","21.282887","0.485437","0","0.427184","50","50","53.899109","77e4a5840bd8fd4cf79d5058a142c8d09c0a1dc83602b30031a5b23f8ae476e2","pending","","auto_flags=excess_silence"
"tohsakarin_96db464e3bfd1858","tohsakarin_96db464e3bfd1858","audio/processed/tohsakarin_96db464e3bfd1858.wav","哼，还不错嘛～","1.566208","48000","1","-1.325604","-75.773674","62.009153","0.360544","0","0.360544","315.651659","409.349557","506.887879","467596a473d662e473d18a273cc052e0351624e794ff91c28b56b229b13935dd","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_96ed4fd51faf3860","tohsakarin_96ed4fd51faf3860","audio/processed/tohsakarin_96ed4fd51faf3860.wav","然如此，七对主从必不可少。作为幕后黑手…不，始作俑者…算了，总之，设法控制其他主从，避免影响扩大的重任落在了","14.07","48000","1","-1.000152","-87.779434","73.470728","0.315909","0.00003","0.413636","131.19081","262.381621","1092.832205","42060a54c0dce21812867421be508b94a0e0ab38c0b8699a92f16717f4c7bd0b","pending","","auto_flags=none"
"tohsakarin_9789d4865fc4a960","tohsakarin_9789d4865fc4a960","audio/processed/tohsakarin_9789d4865fc4a960.wav","道歉","0.681","48000","1","-2.939542","-72.75386","59.714478","0.171875","0","0.5","310.228952","397.702804","451.585762","7691f6857bf8b1315401c61380a41e6f06a43bbc164be2da12899223ed82c292","pending","","auto_flags=too_short"
"tohsakarin_978eff5994f15bb7","tohsakarin_978eff5994f15bb7","audio/processed/tohsakarin_978eff5994f15bb7.wav","哈哈","0.394","48000","1","-1.000152","-74.036224","58.216537","0.297297","0","0","","","","d8262aa686f4f71f2bfa4337a6414fc69fa9dc1f498486e776434877f92818b7","pending","","auto_flags=too_short|pitch_unresolved"
"tohsakarin_9849b154cf3c8620","tohsakarin_9849b154cf3c8620","audio/processed/tohsakarin_9849b154cf3c8620.wav","给提上魔术师","1.274","48000","1","-1.000152","-84.848572","72.957741","0.291667","0","0.458333","227.100886","253.44394","317.48021","3a9a2c491c2a71eeeba84825b91858d0355a17cc0da7e23f7e9d0692a6db257e","pending","","auto_flags=too_short"
"tohsakarin_9865c416cdc30f96","tohsakarin_9865c416cdc30f96","audio/processed/tohsakarin_9865c416cdc30f96.wav","他们分得的财宝则是哈迪斯的隐形头盔对于拒绝加入争夺的姐妹可以说是最称心如意的宝贝只可惜两人被火花胁迫成了从犯的从犯","14.67","48000","1","-0.999854","-240","225.388872","0.349564","0.000006","0.413517","50","225.792881","1086.537955","d6fc9a403398ae4639b2b13156d9be4fc0e384241295a1a56a81f91e3ab1c585","pending","","auto_flags=none"
"tohsakarin_9865e35597384207","tohsakarin_9865e35597384207","audio/processed/tohsakarin_9865e35597384207.wav","原来你也会偶尔说这种深刻的话","2.29","48000","1","-1.000152","-34.043102","21.999217","0.060465","0","0.562791","156.013045","286.129186","404.647776","39b6a9739cc7ec7bc85a00ea994a80b0267fc6abfc50bf6c229b4463e1a7e569","pending","","auto_flags=none"
"tohsakarin_9890e4f01e0d05d2","tohsakarin_9890e4f01e0d05d2","audio/processed/tohsakarin_9890e4f01e0d05d2.wav","于是我说：「真的？！我要！」","2.587","48000","1","-0.999854","-93.467705","79.679879","0.440329","0.000008","0.358025","224.49241","308.442165","509.824251","e7237c6e1fd2e45e49a95c785ecb0dba00de882cf4f43d55a4da1976cf2253a7","pending","","auto_flags=excess_silence"
"tohsakarin_98b0319a36287bdf","tohsakarin_98b0319a36287bdf","audio/processed/tohsakarin_98b0319a36287bdf.wav","…学校里有从者！{NICKNAME}，我们快去看看！","2.582896","48000","1","-0.999854","-240","224.619787","0.288066","0.000024","0.312757","196.56412","293.665275","433.690748","d400b259f1221ec95d84e3abfdba73f96941d75237ed1c3b9617378b0989a5c5","pending","","auto_flags=none"
"tohsakarin_98bda3d36f23df28","tohsakarin_98bda3d36f23df28","audio/processed/tohsakarin_98bda3d36f23df28.wav","现在，就让两位圣杯战争的主角一起，轻松通关吧！","4.52","48000","1","-1.000152","-91.1978","76.151113","0.21934","0.000023","0.568396","148.109755","254.912125","423.785238","ec3103dd96814c055691e1ae16af41c873b495fdf54ad29449278190b2233bb3","pending","","auto_flags=none"
"tohsakarin_99464b0b500706df","tohsakarin_99464b0b500706df","audio/processed/tohsakarin_99464b0b500706df.wav","尘埃身为原版家主问候的礼仪自然必不可少","5.24","48000","1","-1.000152","-92.750839","79.218438","0.27439","0.000044","0.550813","147.256706","253.44394","423.785238","78542ff94362595accdc37b3f2dd78b1b35d440ef856f36efd5cd852a4505bfb","pending","","auto_flags=none"
"tohsakarin_99ba0901c88dafa4","tohsakarin_99ba0901c88dafa4","audio/processed/tohsakarin_99ba0901c88dafa4.wav","那可是星球级的破坏力欸！你难道不想体验一次吗？","3.767","48000","1","-1.000152","-86.706627","73.060184","0.161017","0.000006","0.658192","173.107312","324.900959","483.997636","56d58ff3141ca08de87f9c9572e813c29c0ec9be4b29f838cedc909d1f8e5231","pending","","auto_flags=none"
"tohsakarin_9a1a05531eb12de8","tohsakarin_9a1a05531eb12de8","audio/processed/tohsakarin_9a1a05531eb12de8.wav","呃等等","1.032854","48000","1","-1.000152","-93.365356","76.172081","0.670103","0","0.216495","214.354693","284.481204","348.220225","154a57c8957e6ce5c13311e6334f341cf81b718f5dba467e579f76a9301b592d","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_9a3eb7d3fd62432e","tohsakarin_9a3eb7d3fd62432e","audio/processed/tohsakarin_9a3eb7d3fd62432e.wav","嗯说起来他是","2.354146","48000","1","-1.000152","-93.277092","78.56735","0.41629","0","0.316742","187.687599","437.466542","509.824251","371c474594c6e4b4deecc448f2fd3b0a6659a67f81fb00e8d7dabc37cb9eced8","pending","","auto_flags=excess_silence"
"tohsakarin_9a5fb175affee0a8","tohsakarin_9a5fb175affee0a8","audio/processed/tohsakarin_9a5fb175affee0a8.wav","我已经下定决心了。","2.565625","48000","1","-0.999854","-77.697762","60.16172","0.473029","0.000089","0.502075","50","263.901582","373.213197","befc91554879e877a85142bfbee9a329c5bc24c9cde0ea62aff64f21ae11d570","pending","","auto_flags=excess_silence"
"tohsakarin_9b03291ccf97d314","tohsakarin_9b03291ccf97d314","audio/processed/tohsakarin_9b03291ccf97d314.wav","当然，但我们也得搞清楚你的实力——这可直接影响到作战方针哦？","5.206","48000","1","-1.000152","-240","226.117028","0.269939","0.000008","0.570552","156.013045","276.382576","416.504861","8cd84fb1231348e69ab0000163ce58752bb49f1c8b885edc0d2d248796355b6f","pending","","auto_flags=none"
"tohsakarin_9b47f21b968a1af5","tohsakarin_9b47f21b968a1af5","audio/processed/tohsakarin_9b47f21b968a1af5.wav","可是，围绕我们手中这盏圣杯的仪式已经构筑完成…恐怕没办法举行另一场仪式。","7.283771","48000","1","-0.999854","-54.376602","41.281801","0.210835","0","0.576867","50","221.913894","348.220225","dc6ecbae413a3c30cf51fca28c33a23ef4d54b8b8a57184c8febb10400d9c14c","pending","","auto_flags=none"
"tohsakarin_9b87d7ef046c669e","tohsakarin_9b87d7ef046c669e","audio/processed/tohsakarin_9b87d7ef046c669e.wav","谁，我？","1.436","48000","1","-1.000152","-93.123833","80.441253","0.540741","0","0.377778","228.416468","313.833639","704.532699","dcd14480b548e389af216b26651874e44903a55c25fecbabc45d9b6dc433ffa6","pending","","auto_flags=too_short|excess_silence"
"tohsakarin_9c74fc9d82d9b560","tohsakarin_9c74fc9d82d9b560","audio/processed/tohsakarin_9c74fc9d82d9b560.wav","先召唤再说吧","4.040083","48000","1","-1.000152","-65.791512","49.103003","0.501319","0.00001","0.100264","181.294271","233.771048","279.593987","6550a246a93d8203b0b9c01efb5fafd6af5c676fc0a77ba2d585dea380fc578c","pending","","auto_flags=excess_silence"
"tohsakarin_9c7e3da0826843ac","tohsakarin_9c7e3da0826843ac","audio/processed/tohsakarin_9c7e3da0826843ac.wav","自分得了一件特殊财宝——本来还觉得这场圣杯战争有点生拼硬凑，现在彼此厮杀的理由就很充分了","11.355","48000","1","-1.000152","-88.729996","74.007068","0.247887","0.000004","0.532394","155.114476","254.912125","423.785238","22c0e4a769850b950e2c2fc37807205c662a6198009f3797246f2619e4132cc8","pending","","auto_flags=none"
"tohsakarin_9cb10c00aeed2c40","tohsakarin_9cb10c00aeed2c40","audio/processed/tohsakarin_9cb10c00aeed2c40.wav","都说让你看清楚了……","2.753","48000","1","-1.000152","-93.320152","78.486395","0.339768","0.000038","0.420849","150.698668","292.817139","518.735822","6595bcc6bf4357cb3d4ade410fa36131b5638f22cf81c30c119da8a42118c5fd","pending","","auto_flags=none"
"tohsakarin_9d9ea3baf4f45360","tohsakarin_9d9ea3baf4f45360","audio/processed/tohsakarin_9d9ea3baf4f45360.wav","愿你我——愿此行，终抵群星！","4.496","48000","1","-1.000152","-92.476776","76.646232","0.424171","0.000005","0.367299","143.064593","247.655272","414.10597","b137bfb0fb4b0d3b3e0807c9e0dc7a7e4312e3079f0b51f51229418c23a53f1c","pending","","auto_flags=excess_silence"
"tohsakarin_9e0e744704fdf70a","tohsakarin_9e0e744704fdf70a","audio/processed/tohsakarin_9e0e744704fdf70a.wav","当然，这种转移是无意识的。无论主观怎么想，人都会受潜意识驱使——","7.698","48000","1","-1.000152","-92.136909","77.666149","0.362881","0","0.373961","150.698668","230.405105","1080.279957","a07fd32245f47067e848cfb9593a536b8d975b025583b1557d7d0a6549ec6e3c","pending","","auto_flags=excess_silence"
"tohsakarin_9f214aa24b7366f7","tohsakarin_9f214aa24b7366f7","audio/processed/tohsakarin_9f214aa24b7366f7.wav","种荒诞的展开，简直像是在嘲笑我一样——所谓「完美」的应对方案，在这种彻底否定魔术的世界里，根本就是个伪","11.546062","48000","1","-1.000152","-46.408836","32.472353","0.129271","0.000004","0.610342","170.133432","231.070539","515.748123","32899aaf279f395f2cc611c0e62b82445ed40f4e587997fa97f1b68fcaf20d4e","pending","","auto_flags=none"
"tohsakarin_9f30d6d1c333e25b","tohsakarin_9f30d6d1c333e25b","audio/processed/tohsakarin_9f30d6d1c333e25b.wav","一场大祸乱后我们回收了火花的微臣之书这也意味着他并非霞蝶小姐的真正御主","6.948","48000","1","-1.000152","-75.024368","61.239874","0.208589","0.000009","0.604294","135.034995","251.258549","416.504861","09b29efad82e057a9a7d91e6fc899056e8b5070b3200294bd8dce9ed5df37908","pending","","auto_flags=none"
"tohsakarin_9f424394145d2df2","tohsakarin_9f424394145d2df2","audio/processed/tohsakarin_9f424394145d2df2.wav","如大家所见，现场有两位御主、两位从者，各自缔结了契约。","5.202","48000","1","-0.999854","-84.462029","70.722322","0.241803","0.000004","0.536885","151.571657","228.416468","342.23801","47389d4ad9245f1d66b6cb63c29caca06e5bfc34b564e57ea77c9531a85581a7","pending","","auto_flags=none"
"tohsakarin_9f93552e7cfd6776","tohsakarin_9f93552e7cfd6776","audio/processed/tohsakarin_9f93552e7cfd6776.wav","这么宏伟的史诗，提炼出什么宝具好像都说得通。","4.174","48000","1","-1.000152","-85.037117","69.910657","0.19898","0.000015","0.522959","148.109755","220.635764","373.213197","0222e47e5ddf475c2f604d9efdcac82f3844d3ded44b0b6159498118b0446874","pending","","auto_flags=none"
"tohsakarin_9fef90b636999d05","tohsakarin_9fef90b636999d05","audio/processed/tohsakarin_9fef90b636999d05.wav","3这就是巴比伦尼亚神话的创世史诗——","3.232312","48000","1","-1.000152","-36.349453","21.273215","0.059211","0.000019","0.615132","179.211928","233.75545","416.504861","5c1f332cf27f2e67c0f03b4939430798709bdeed3392561e9f1802cbc3ab6f88","pending","","auto_flags=none"
"tohsakarin_a0490ccdaa507985","tohsakarin_a0490ccdaa507985","audio/processed/tohsakarin_a0490ccdaa507985.wav","不过，{NICKNAME}，如果我说要以我们两人的名义，把它送给两位…你会介意吗？","5.94","48000","1","-1.000152","-91.86718","77.935748","0.303411","0.000046","0.59605","153.332834","237.15649","362.588541","057dfb9215519a58580881e751c78e96d515bf67e74f087206684d34abe192fc","pending","","auto_flags=none"
"tohsakarin_a04af1bfbd8e04f7","tohsakarin_a04af1bfbd8e04f7","audio/processed/tohsakarin_a04af1bfbd8e04f7.wav","就这样补充条款以后再说哎契约成立终于可以了无牵挂的出发了","7.717","48000","1","-1.000152","-87.404984","72.536072","0.383978","0.000038","0.483425","155.114476","297.077502","515.748123","7621e5e51a6c999a6fae3a6a3c9d70ffa79e262b1bb1864c991860ad9cd0491e","pending","","auto_flags=excess_silence"
"tohsakarin_a07159906e941e9c","tohsakarin_a07159906e941e9c","audio/processed/tohsakarin_a07159906e941e9c.wav","嗯全雷打的c本很帅气","3.844","48000","1","-0.999854","-93.2687","76.949884","0.387812","0","0.32964","153.332834","323.029667","1086.537955","95399f837463abba9f80a2e43ccaead0fc2b7006677d40660bcc61f4562af8e8","pending","","auto_flags=excess_silence"
"tohsakarin_a0c0af6a83c5addd","tohsakarin_a0c0af6a83c5addd","audio/processed/tohsakarin_a0c0af6a83c5addd.wav","…是<color=#dbc291ff>我自己</color>。","1.105","48000","1","-3.485058","-50.096287","34.841658","0.125","0","0","","","","ba4919d61ace5975a1fdf2d2e89f2bb32f59fef06f694588498635857b503189","pending","","auto_flags=too_short|pitch_unresolved"
